codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
SL26013891A,JZZ,JAZZ IMOBILIARIA LTDA,"4.300,00","100,00","10,00",Ativo,14/01/2026,30,,Padrão,sistema,Smart,Nao,Sim
JD2109632X,JCM,JC MAUER APOIO ADMINISTRATIVO S/S LTDA. - ME,"2.600,00","100,00","8,00",Encerrado,15/09/2021,30,,Padrão,sistema,Smart,Nao,Sim
RD25052124NTOD,,KEILA ALVES DA SILVA,"2.400,00","0,00","10,00",Ativo,09/06/2025,30,,,sistema,Smart,Nao,Sim
RD2502405NGO/A,,KEILA ALVES DA SILVA,"1.700,00","100,00","10,00",Ativo,19/02/2025,30,,,sistema,Smart,Nao,Sim
RD2501210NTO,,KEILA ALVES DA SILVA,"5.250,00","50,00","10,00",Ativo,07/02/2025,30,,,sistema,Smart,Nao,Sim
RD24101282NGO,,KEILA ALVES DA SILVA,"1.820,00","100,00","10,00",Ativo,21/10/2024,30,,,sistema,Full,Nao,Sim
RD2501125NGO/A,,KEILA ALVES DA SILVA,"1.000,00","100,00","10,00",Ativo,23/01/2025,30,,,sistema,Smart,Nao,Sim
RD24121666NGO/ I,,KEILA ALVES DA SILVA,"2.200,00","100,00","10,00",Pausado,20/12/2024,30,,,sistema,Full,Nao,Sim
RD24121646NAO,,KEILA ALVES DA SILVA,"1.200,00","100,00","10,00",Pausado,14/12/2024,30,,,sistema,Full,Nao,Sim
RD24121589NTO,,KEILA ALVES DA SILVA,"1.500,00","100,00","10,00",Pausado,15/12/2024,30,,,sistema,Full,Nao,Sim
M-KEI2410063,,KEILA ALVES DA SILVA,"900,00","100,00","10,00",Pausado,25/04/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410034,,KEILA ALVES DA SILVA,"700,00","100,00","10,00",Pausado,25/10/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410019,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Pausado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410008,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Pausado,20/04/2024,30,,,sistema,Full,Sim,NÃ£o
RD2503695NGO/A,,KEILA ALVES DA SILVA,"1.050,00","100,00","10,00",Pausado,01/04/2025,30,,,sistema,Full,Nao,Sim
M-KEI2410080,,KEILA ALVES DA SILVA,"850,00","0,00","10,00",Encerrado,15/08/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410079,,KEILA ALVES DA SILVA,"750,00","0,00","10,00",Encerrado,18/09/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410078,,KEILA ALVES DA SILVA,"650,00","0,00","10,00",Encerrado,06/11/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410077,,KEILA ALVES DA SILVA,"650,00","0,00","10,00",Encerrado,20/04/2023,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410076,,KEILA ALVES DA SILVA,"550,00","0,00","10,00",Encerrado,30/04/2023,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410075,,KEILA ALVES DA SILVA,"1.200,00","0,00","10,00",Encerrado,15/05/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410074,,KEILA ALVES DA SILVA,"1.300,00","0,00","10,00",Encerrado,01/08/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410073,,KEILA ALVES DA SILVA,"800,00","0,00","10,00",Encerrado,10/04/2023,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410072,,KEILA ALVES DA SILVA,"1.300,00","0,00","10,00",Encerrado,15/02/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410071,,KEILA ALVES DA SILVA,"900,00","0,00","10,00",Encerrado,20/01/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410070,,KEILA ALVES DA SILVA,"1.300,00","0,00","10,00",Encerrado,08/11/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410069,,KEILA ALVES DA SILVA,"700,00","0,00","10,00",Encerrado,01/04/2021,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410068,,KEILA ALVES DA SILVA,"700,00","0,00","10,00",Encerrado,15/07/2022,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410067,,KEILA ALVES DA SILVA,"900,00","0,00","10,00",Encerrado,25/05/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410066,,KEILA ALVES DA SILVA,"700,00","0,00","10,00",Encerrado,10/11/2022,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410065,,KEILA ALVES DA SILVA,"650,00","0,00","10,00",Encerrado,05/08/2022,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410064,,KEILA ALVES DA SILVA,"800,00","0,00","10,00",Encerrado,01/06/2021,12,,,sistema,Full,Sim,NÃ£o
M-KEI2410062,,KEILA ALVES DA SILVA,"1.400,00","100,00","5,00",Encerrado,25/07/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410061,,KEILA ALVES DA SILVA,"600,00","100,00","10,00",Encerrado,20/09/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410060,,KEILA ALVES DA SILVA,"600,00","100,00","10,00",Encerrado,20/09/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410059,,KEILA ALVES DA SILVA,"1.560,00","100,00","10,00",Encerrado,06/09/2021,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410058,,KEILA ALVES DA SILVA,"1.500,00","100,00","5,00",Encerrado,25/07/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410057,,KEILA ALVES DA SILVA,"1.800,00","100,00","10,00",Encerrado,15/10/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410056,,KEILA ALVES DA SILVA,"2.500,00","100,00","10,00",Encerrado,15/07/2024,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410055,,KEILA ALVES DA SILVA,"1.650,00","100,00","10,00",Encerrado,15/06/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410054,,KEILA ALVES DA SILVA,"3.000,00","100,00","10,00",Encerrado,10/06/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410053,,KEILA ALVES DA SILVA,"1.000,00","100,00","10,00",Encerrado,15/06/2024,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410052,,KEILA ALVES DA SILVA,"2.200,00","100,00","10,00",Encerrado,01/06/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410051,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Encerrado,10/06/2024,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410050,,KEILA ALVES DA SILVA,"1.700,00","100,00","10,00",Encerrado,12/04/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410049,,KEILA ALVES DA SILVA,"1.451,26","100,00","10,00",Encerrado,14/03/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410048,,KEILA ALVES DA SILVA,"1.000,00","100,00","10,00",Encerrado,10/12/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410047,,KEILA ALVES DA SILVA,"1.200,00","100,00","10,00",Encerrado,10/07/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410046,,KEILA ALVES DA SILVA,"1.400,00","100,00","5,00",Encerrado,15/07/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410045,,KEILA ALVES DA SILVA,"2.100,00","100,00","10,00",Encerrado,01/02/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410044,,KEILA ALVES DA SILVA,"550,00","100,00","10,00",Encerrado,15/07/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410043,,KEILA ALVES DA SILVA,"1.900,00","100,00","10,00",Encerrado,15/11/2020,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410042,,KEILA ALVES DA SILVA,"450,00","100,00","10,00",Encerrado,10/09/2020,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410041,,KEILA ALVES DA SILVA,"1.245,84","100,00","10,00",Encerrado,29/07/2022,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410040,,KEILA ALVES DA SILVA,"1.500,00","100,00","10,00",Encerrado,13/05/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410039,,KEILA ALVES DA SILVA,"2.200,00","100,00","10,00",Encerrado,08/05/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410038,,KEILA ALVES DA SILVA,"900,00","100,00","10,00",Encerrado,07/05/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410037,,KEILA ALVES DA SILVA,"900,00","100,00","10,00",Encerrado,02/02/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410036,,KEILA ALVES DA SILVA,"850,00","100,00","10,00",Encerrado,01/02/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410035,,KEILA ALVES DA SILVA,"1.500,00","100,00","10,00",Encerrado,22/01/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410033,,KEILA ALVES DA SILVA,"2.397,98","100,00","10,00",Encerrado,01/08/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410032,,KEILA ALVES DA SILVA,"550,00","100,00","10,00",Encerrado,01/06/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410031,,KEILA ALVES DA SILVA,"2.800,00","100,00","10,00",Encerrado,12/06/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410030,,KEILA ALVES DA SILVA,"1.850,00","100,00","10,00",Encerrado,25/04/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410029,,KEILA ALVES DA SILVA,"550,00","100,00","10,00",Encerrado,20/04/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410028,,KEILA ALVES DA SILVA,"1.100,00","100,00","10,00",Encerrado,01/04/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410027,,KEILA ALVES DA SILVA,"600,00","100,00","10,00",Encerrado,10/04/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410026,,KEILA ALVES DA SILVA,"1.050,00","100,00","10,00",Encerrado,22/12/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410025,,KEILA ALVES DA SILVA,"600,00","100,00","10,00",Encerrado,01/12/2022,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410024,,KEILA ALVES DA SILVA,"1.557,30","100,00","10,00",Encerrado,10/07/2022,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410023,,KEILA ALVES DA SILVA,"1.700,00","100,00","10,00",Encerrado,10/11/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410022,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Encerrado,10/11/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410021,,KEILA ALVES DA SILVA,"500,00","100,00","10,00",Encerrado,01/09/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410020,,KEILA ALVES DA SILVA,"750,00","100,00","10,00",Encerrado,01/06/2021,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410018,,KEILA ALVES DA SILVA,"750,00","100,00","10,00",Encerrado,10/10/2020,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410017,,KEILA ALVES DA SILVA,"1.600,00","100,00","10,00",Encerrado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410016,,KEILA ALVES DA SILVA,"1.400,00","100,00","10,00",Encerrado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410015,,KEILA ALVES DA SILVA,"700,00","100,00","10,00",Encerrado,03/03/2023,36,,,sistema,Full,Sim,NÃ£o
M-KEI2410014,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Encerrado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410013,,KEILA ALVES DA SILVA,"800,00","100,00","10,00",Encerrado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410012,,KEILA ALVES DA SILVA,"1.100,00","100,00","10,00",Encerrado,06/11/2021,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410011,,KEILA ALVES DA SILVA,"2.837,70","100,00","10,00",Encerrado,02/10/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410010,,KEILA ALVES DA SILVA,"1.800,00","100,00","10,00",Encerrado,01/01/2000,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410009,,KEILA ALVES DA SILVA,"1.500,00","100,00","10,00",Encerrado,23/05/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410007,,KEILA ALVES DA SILVA,"1.300,00","100,00","10,00",Encerrado,26/02/2024,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410006,,KEILA ALVES DA SILVA,"2.090,60","100,00","10,00",Encerrado,23/09/2023,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410005,,KEILA ALVES DA SILVA,"840,00","100,00","10,00",Encerrado,20/02/2022,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410004,,KEILA ALVES DA SILVA,"735,00","100,00","10,00",Encerrado,03/02/2022,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410003,,KEILA ALVES DA SILVA,"1.980,00","100,00","10,00",Encerrado,10/02/2021,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410002,,KEILA ALVES DA SILVA,"1.050,00","100,00","10,00",Encerrado,01/12/2019,30,,,sistema,Full,Sim,NÃ£o
M-KEI2410001,,KEILA ALVES DA SILVA,"3.000,00","100,00","10,00",Encerrado,01/07/2023,36,,,sistema,Full,Sim,NÃ£o
KKL260304594NTD,,KIKO LUZA VENDAS IMOVEIS E TECNOLOGIA LTDA,"1.400,00","50,00","10,71",Ativo,25/03/2026,12,,,sistema,Smart,Nao,Sim
KKL260304577TD,,KIKO LUZA VENDAS IMOVEIS E TECNOLOGIA LTDA,"1.350,00","50,00","11,11",Ativo,20/03/2026,12,,,sistema,Smart,Nao,Sim
KKL260404882XD-R,,KIKO LUZA VENDAS IMOVEIS E TECNOLOGIA LTDA,"1.450,00","0,00","13,79",Ativo,17/04/2026,12,,,sistema,Smart,Nao,Sim
KKL260404815NT/I,,KIKO LUZA VENDAS IMOVEIS E TECNOLOGIA LTDA,"1.450,00","50,00","10,34",Ativo,10/04/2026,12,,,sistema,Smart,Nao,Sim
KIKO LUZA,,KIKO LUZA VENDAS IMOVEIS E TECNOLOGIA LTDA,"10,00","0,00","0,00",Ativo,16/03/2026,30,,,sistema,Smart,Nao,Tombamento
NM-CB25062477CP,,KMK10 IMOVEIS LTDA,"1.550,00","0,00","10,00",Ativo,09/05/2025,30,,,sistema,Full,Sim,NÃ£o
CB2504994NAOD/A,,KMK10 IMOVEIS LTDA,"1.900,00","100,00","10,00",Ativo,05/05/2025,30,,,sistema,Full,Nao,Sim
CB26024290NTOD,,KMK10 IMOVEIS LTDA,"1.900,00","100,00","10,00",Ativo,02/03/2026,30,,,sistema,Full,Nao,Sim
CB26024177TD,,KMK10 IMOVEIS LTDA,"2.200,00","100,00","10,00",Ativo,10/02/2026,30,,,sistema,Full,Nao,Sim
KMK260304637NTD/V,,KMK10 IMOVEIS LTDA,"2.000,00","100,00","10,00",Ativo,01/04/2026,30,,,sistema,Full,Nao,Sim
CB25123852AD,,KMK10 IMOVEIS LTDA,"2.150,00","100,00","10,00",Pausado,02/01/2026,30,,,sistema,Full,Nao,Sim
CB25082945AD,,KMK10 IMOVEIS LTDA,"1.700,00","100,00","10,00",Pausado,05/09/2025,30,,,sistema,Full,Nao,Sim
CG2504770NAOD/A,,KMK10 IMOVEIS LTDA,"1.000,00","100,00","10,00",Pausado,06/04/2025,30,,,sistema,Full,Nao,Sim
M-KMK2501003,,KMK10 IMOVEIS LTDA,"1.700,00","100,00","10,00",Pausado,05/07/2024,12,,,sistema,Full,Sim,NÃ£o
CB26013995NTOD,,KMK10 IMOVEIS LTDA,"2.200,00","100,00","10,00",Ativo,01/02/2026,30,,,sistema,Full,Nao,Sim
CB26013930NTOD,,KMK10 IMOVEIS LTDA,"2.100,00","100,00","10,00",Ativo,16/01/2026,30,,,sistema,Full,Nao,Sim
CB25113511NAOD/A,,KMK10 IMOVEIS LTDA,"2.200,00","100,00","10,00",Ativo,09/11/2025,30,,,sistema,Full,Nao,Sim
CB25103260NGOD/I,,KMK10 IMOVEIS LTDA,"2.400,00","100,00","10,00",Ativo,09/10/2025,30,,,sistema,Full,Nao,Sim
KMK10,,KMK10 IMOVEIS LTDA,"10,00","0,00","0,00",Ativo,12/12/2024,36,,,sistema,Full,Nao,Tombamento
CB25082906NGOD/A,,KMK10 IMOVEIS LTDA,"1.950,00","100,00","10,00",Ativo,25/08/2025,30,,,sistema,Full,Nao,Sim
M-KMK2501002,,KMK10 IMOVEIS LTDA,"850,00","100,00","10,00",Ativo,18/12/2024,12,,,sistema,Full,Sim,NÃ£o
M-KMK2501001,,KMK10 IMOVEIS LTDA,"1.700,00","100,00","10,00",Ativo,01/06/2023,12,,,sistema,Full,Sim,NÃ£o
S-JV2111773A/1,KON,KONFIA IMÓVEIS LTDA,"3.124,83","100,00","10,00",Ativo,19/11/2021,120,,Padrão,sistema,Smart,Nao,Sim
JV2209811P-R,KON,KONFIA IMÓVEIS LTDA,"1.400,00","80,00","10,00",Encerrado,20/09/2022,30,13/10/2023,Padrão,sistema,Smart,Nao,Sim
JV2208714P-R,KON,KONFIA IMÓVEIS LTDA,"950,00","80,00","10,00",Encerrado,18/08/2022,30,08/11/2023,Padrão,sistema,Smart,Nao,Sim
JV2207577P,KON,KONFIA IMÓVEIS LTDA,"1.600,00","80,00","10,00",Encerrado,09/07/2022,30,18/08/2023,Padrão,sistema,Smart,Nao,Sim
JV2206488P,KON,KONFIA IMÓVEIS LTDA,"1.980,00","80,00","10,00",Encerrado,06/06/2022,30,,Padrão,sistema,Smart,Nao,Sim
JV2205479P-R,KON,KONFIA IMÓVEIS LTDA,"1.680,00","50,00","10,00",Encerrado,03/06/2022,30,28/08/2024,Padrão,sistema,Smart,Nao,Sim
JV2205474P-R,KON,KONFIA IMÓVEIS LTDA,"950,00","80,00","10,00",Encerrado,30/05/2022,30,,Padrão,sistema,Smart,Nao,Sim
JV2205457P-R,KON,KONFIA IMÓVEIS LTDA,"1.500,00","80,00","10,00",Encerrado,23/05/2022,30,07/08/2023,Padrão,sistema,Smart,Nao,Sim
JV2204393P,KON,KONFIA IMÓVEIS LTDA,"1.400,00","80,00","10,00",Encerrado,02/05/2022,30,08/08/2023,Padrão,sistema,Smart,Nao,Sim
JV22121201P,KON,KONFIA IMÓVEIS LTDA,"1.091,76","80,00","10,00",Pausado,08/12/2022,30,,Padrão,sistema,Smart,Nao,Sim
JV22111166P,KON,KONFIA IMÓVEIS LTDA,"1.100,00","80,00","10,00",Pausado,08/12/2022,30,13/06/2024,Padrão,sistema,Smart,Nao,Sim
JV22111101P,KON,KONFIA IMÓVEIS LTDA,"2.200,00","80,00","10,00",Pausado,09/11/2022,30,06/07/2023,Padrão,sistema,Smart,Nao,Sim
JV22101039P-R,KON,KONFIA IMÓVEIS LTDA,"1.450,00","80,00","10,00",Pausado,29/10/2022,30,16/01/2023,Padrão,sistema,Smart,Nao,Sim
JV2210991P-R,KON,KONFIA IMÓVEIS LTDA,"1.100,00","80,00","10,00",Pausado,18/10/2022,30,29/03/2023,Padrão,sistema,Smart,Nao,Sim
JV2210957P,KON,KONFIA IMÓVEIS LTDA,"900,00","80,00","10,00",Pausado,10/10/2022,30,09/10/2023,Padrão,sistema,Smart,Nao,Sim
